cluster_id	seq_id	is_rep	rep	source
3921	DATABASE|Training_Seq1021	True	DATABASE|Training_Seq1021	DATABASE
3922	DATABASE|Training_Seq1747	True	DATABASE|Training_Seq1747	DATABASE
3922	DATABASE|AP00734	False	DATABASE|Training_Seq1747	DATABASE
3922	DATABASE|AP00735	False	DATABASE|Training_Seq1747	DATABASE
3922	DATABASE|AP00627	False	DATABASE|Training_Seq1747	DATABASE
3922	DATABASE|AP00626	False	DATABASE|Training_Seq1747	DATABASE
3922	DATABASE|AP00309	False	DATABASE|Training_Seq1747	DATABASE
3923	DATABASE|Training_Seq1771	True	DATABASE|Training_Seq1771	DATABASE
3924	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	True	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	DATABASE
3924	DATABASE|sp|P50117|S10A9_RABIT_Protein_S100-A9_OS=Oryctolagus_cuniculus_OX=9986_GN=S100A9_PE=2_SV=3	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	DATABASE
3924	DATABASE|CAMPSQ2162_Calprotectin	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	DATABASE
3924	PRED|NP_002956.1	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	PRED
3924	DATABASE|sp|P31725|S10A9_MOUSE_Protein_S100-A9_OS=Mus_musculus_OX=10090_GN=S100a9_PE=1_SV=3	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	DATABASE
3924	DATABASE|sp|P50116|S10A9_RAT_Protein_S100-A9_OS=Rattus_norvegicus_OX=10116_GN=S100a9_PE=1_SV=3	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	DATABASE
3924	PRED|NP_001268781.1	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	PRED
3924	PRED|NP_033140.1	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	PRED
3924	PRED|NP_446039.2	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	PRED
3924	PRED|XP_003229667.1	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	PRED
3924	DATABASE|Training_Seq3505	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	DATABASE
3924	PRED|NP_005612.1	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	PRED
3924	DATABASE|AP04827	False	DATABASE|sp|P28783|S10A9_BOVIN_Protein_S100-A9_OS=Bos_taurus_OX=9913_GN=S100A9_PE=1_SV=3	DATABASE
3925	PRED|XP_062831516.1	True	PRED|XP_062831516.1	PRED
3926	PRED|XP_005105850.1	True	PRED|XP_005105850.1	PRED
3926	PRED|XP_012942434.1	False	PRED|XP_005105850.1	PRED
3926	PRED|XP_005097576.1	False	PRED|XP_005105850.1	PRED
3926	PRED|XP_012935980.1	False	PRED|XP_005105850.1	PRED
3927	PRED|XP_035828355.1	True	PRED|XP_035828355.1	PRED
3928	PRED|NP_001166773.1	True	PRED|NP_001166773.1	PRED
3929	PRED|XP_003568875.1	True	PRED|XP_003568875.1	PRED
3929	PRED|XP_003564232.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_010230326.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001415060.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_002454410.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_010228311.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001105358.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_003568596.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_003568603.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_003570350.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_010230038.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001415045.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001415046.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001415047.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001415048.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001415061.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001415064.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_002458055.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_002460249.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001407817.1	False	PRED|XP_003568875.1	PRED
3929	PRED|NP_001142082.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_008670625.1	False	PRED|XP_003568875.1	PRED
3929	PRED|XP_002461154.1	False	PRED|XP_003568875.1	PRED
3930	PRED|XP_010231218.1	True	PRED|XP_010231218.1	PRED
3931	PRED|NP_001256514.1	True	PRED|NP_001256514.1	PRED
3931	PRED|NP_506227.2	False	PRED|NP_001256514.1	PRED
3931	PRED|NP_506226.2	False	PRED|NP_001256514.1	PRED
3931	PRED|NP_499202.1	False	PRED|NP_001256514.1	PRED
3931	PRED|NP_498658.1	False	PRED|NP_001256514.1	PRED
3931	PRED|NP_499054.1	False	PRED|NP_001256514.1	PRED
3931	PRED|NP_499285.1	False	PRED|NP_001256514.1	PRED
3932	PRED|NP_504251.1	True	PRED|NP_504251.1	PRED
3933	PRED|XP_001693722.1	True	PRED|XP_001693722.1	PRED
3933	PRED|XP_001702223.2	False	PRED|XP_001693722.1	PRED
3934	PRED|XP_002131477.1	True	PRED|XP_002131477.1	PRED
3935	PRED|XP_001830874.1	True	PRED|XP_001830874.1	PRED
3936	PRED|XP_021331521.1	True	PRED|XP_021331521.1	PRED
3936	PRED|NP_001108535.1	False	PRED|XP_021331521.1	PRED
3936	PRED|NP_001092111.1	False	PRED|XP_021331521.1	PRED
3936	PRED|XP_040046426.1	False	PRED|XP_021331521.1	PRED
3936	PRED|NP_543140.1	False	PRED|XP_021331521.1	PRED
3936	PRED|XP_003216816.1	False	PRED|XP_021331521.1	PRED
3936	PRED|XP_042200607.1	False	PRED|XP_021331521.1	PRED
3937	PRED|XP_046448170.1	True	PRED|XP_046448170.1	PRED
3938	PRED|XP_046453333.1	True	PRED|XP_046453333.1	PRED
3939	PRED|XP_046453442.1	True	PRED|XP_046453442.1	PRED
3940	PRED|XP_640630.1	True	PRED|XP_640630.1	PRED
3941	PRED|NP_001262980.1	True	PRED|NP_001262980.1	PRED
3941	PRED|NP_524507.1	False	PRED|NP_001262980.1	PRED
3942	PRED|XP_006576103.1	True	PRED|XP_006576103.1	PRED
3943	PRED|WP_017283718.1	True	PRED|WP_017283718.1	PRED
3944	PRED|NP_001308414.1	True	PRED|NP_001308414.1	PRED
3944	PRED|XP_038942949.1	False	PRED|NP_001308414.1	PRED
3944	PRED|NP_001347057.1	False	PRED|NP_001308414.1	PRED
3945	PRED|XP_009049985.1	True	PRED|XP_009049985.1	PRED
3946	PRED|XP_009050568.1	True	PRED|XP_009050568.1	PRED
3947	PRED|XP_009057911.1	True	PRED|XP_009057911.1	PRED
3948	PRED|XP_009060779.1	True	PRED|XP_009060779.1	PRED
3948	PRED|XP_009057026.1	False	PRED|XP_009060779.1	PRED
3949	PRED|XP_013454539.1	True	PRED|XP_013454539.1	PRED
3950	PRED|XP_013460213.1	True	PRED|XP_013460213.1	PRED
3950	PRED|XP_013459315.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_003600750.2	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_013448752.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_013460670.2	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_003600742.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_013460212.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_003619076.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_013460619.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_003531796.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_013460612.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_039687328.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_013448045.1	False	PRED|XP_013460213.1	PRED
3950	PRED|XP_013460613.1	False	PRED|XP_013460213.1	PRED
3951	PRED|XP_039683807.1	True	PRED|XP_039683807.1	PRED
3952	PRED|XP_015649410.1	True	PRED|XP_015649410.1	PRED
3952	PRED|XP_015651101.1	False	PRED|XP_015649410.1	PRED
3953	PRED|XP_066163751.1	True	PRED|XP_066163751.1	PRED
3954	PRED|XP_002308065.3	True	PRED|XP_002308065.3	PRED
3954	PRED|XP_004146738.1	False	PRED|XP_002308065.3	PRED
3954	PRED|XP_007013651.2	False	PRED|XP_002308065.3	PRED
3954	PRED|XP_003542667.1	False	PRED|XP_002308065.3	PRED
3955	PRED|XP_024437748.1	True	PRED|XP_024437748.1	PRED
3956	PRED|XP_006338482.1	True	PRED|XP_006338482.1	PRED
3956	PRED|XP_025982426.1	False	PRED|XP_006338482.1	PRED
3957	PRED|XP_002454505.1	True	PRED|XP_002454505.1	PRED
3957	PRED|XP_014756199.1	False	PRED|XP_002454505.1	PRED
3958	PRED|XP_030840893.1	True	PRED|XP_030840893.1	PRED
3959	PRED|XP_007034473.2	True	PRED|XP_007034473.2	PRED
3960	PRED|XP_002366181.1	True	PRED|XP_002366181.1	PRED
3961	PRED|XP_002932904.2	True	PRED|XP_002932904.2	PRED
3962	PRED|NP_001168608.1	True	PRED|NP_001168608.1	PRED
3963	PRED|NP_001183510.1	True	PRED|NP_001183510.1	PRED
3964	PRED|XP_008661793.1	True	PRED|XP_008661793.1	PRED
3964	PRED|XP_035818905.1	False	PRED|XP_008661793.1	PRED
3964	PRED|NP_001353560.1	False	PRED|XP_008661793.1	PRED
3965	DATABASE|AP02256	True	DATABASE|AP02256	DATABASE
3966	DATABASE|Training_Seq525	True	DATABASE|Training_Seq525	DATABASE
3967	PRED|XP_553610.4	True	PRED|XP_553610.4	PRED
3967	PRED|XP_008195723.2	False	PRED|XP_553610.4	PRED
3968	PRED|XP_563214.3	True	PRED|XP_563214.3	PRED
3968	PRED|XP_001688318.3	False	PRED|XP_563214.3	PRED
3969	PRED|NP_001321624.1	True	PRED|NP_001321624.1	PRED
3969	PRED|NP_973849.1	False	PRED|NP_001321624.1	PRED
3969	PRED|NP_001330037.1	False	PRED|NP_001321624.1	PRED
3970	PRED|NP_741125.1	True	PRED|NP_741125.1	PRED
3971	PRED|XP_001692948.1	True	PRED|XP_001692948.1	PRED
3972	PRED|XP_001693071.1	True	PRED|XP_001693071.1	PRED
3973	PRED|XP_002120410.1	True	PRED|XP_002120410.1	PRED
3974	PRED|XP_002910393.1	True	PRED|XP_002910393.1	PRED
3975	PRED|XP_011426646.1	True	PRED|XP_011426646.1	PRED
3976	PRED|XP_065935252.1	True	PRED|XP_065935252.1	PRED
3977	PRED|XP_046454296.1	True	PRED|XP_046454296.1	PRED
3978	PRED|XP_046463068.1	True	PRED|XP_046463068.1	PRED
3979	PRED|NP_647842.1	True	PRED|NP_647842.1	PRED
3980	PRED|XP_003553069.1	True	PRED|XP_003553069.1	PRED
3981	PRED|NP_002181.1	True	PRED|NP_002181.1	PRED
3982	PRED|XP_009043774.1	True	PRED|XP_009043774.1	PRED
3982	PRED|XP_009063201.1	False	PRED|XP_009043774.1	PRED
3983	PRED|XP_009049651.1	True	PRED|XP_009049651.1	PRED
3983	PRED|XP_009046778.1	False	PRED|XP_009049651.1	PRED
3983	PRED|XP_009065328.1	False	PRED|XP_009049651.1	PRED
3984	PRED|XP_009055590.1	True	PRED|XP_009055590.1	PRED
3984	PRED|XP_009044658.1	False	PRED|XP_009055590.1	PRED
3985	PRED|XP_009058040.1	True	PRED|XP_009058040.1	PRED
3986	PRED|XP_009058702.1	True	PRED|XP_009058702.1	PRED
3987	PRED|XP_009065713.1	True	PRED|XP_009065713.1	PRED
3988	PRED|XP_009067348.1	True	PRED|XP_009067348.1	PRED
3989	PRED|XP_003608189.2	True	PRED|XP_003608189.2	PRED
3990	PRED|XP_032234267.1	True	PRED|XP_032234267.1	PRED
3990	PRED|XP_032234268.1	False	PRED|XP_032234267.1	PRED
3991	PRED|XP_052831588.1	True	PRED|XP_052831588.1	PRED
3992	PRED|XP_002966176.1	True	PRED|XP_002966176.1	PRED
3992	PRED|XP_002982250.2	False	PRED|XP_002966176.1	PRED
3993	PRED|XP_024518831.1	True	PRED|XP_024518831.1	PRED
3993	PRED|XP_024541604.1	False	PRED|XP_024518831.1	PRED
3994	PRED|XP_024526198.1	True	PRED|XP_024526198.1	PRED
3995	PRED|XP_015159966.1	True	PRED|XP_015159966.1	PRED
3996	PRED|XP_015167877.1	True	PRED|XP_015167877.1	PRED
3997	PRED|XP_002464969.1	True	PRED|XP_002464969.1	PRED
3997	PRED|XP_002454521.1	False	PRED|XP_002464969.1	PRED
3998	PRED|XP_021319587.1	True	PRED|XP_021319587.1	PRED
3998	PRED|NP_001142559.1	False	PRED|XP_021319587.1	PRED
3998	PRED|NP_001144314.1	False	PRED|XP_021319587.1	PRED
3999	PRED|XP_011670983.1	True	PRED|XP_011670983.1	PRED
3999	PRED|XP_011672092.1	False	PRED|XP_011670983.1	PRED
4000	PRED|XP_029694227.1	True	PRED|XP_029694227.1	PRED
4001	PRED|XP_001029465.1	True	PRED|XP_001029465.1	PRED
4002	PRED|XP_012655928.1	True	PRED|XP_012655928.1	PRED
4003	PRED|XP_012656444.1	True	PRED|XP_012656444.1	PRED
4004	PRED|XP_017970529.1	True	PRED|XP_017970529.1	PRED
4005	PRED|XP_010646777.1	True	PRED|XP_010646777.1	PRED
4006	PRED|WP_002209692.1	True	PRED|WP_002209692.1	PRED
4007	PRED|XP_035822129.1	True	PRED|XP_035822129.1	PRED
4007	PRED|XP_035822096.1	False	PRED|XP_035822129.1	PRED
4008	DATABASE|Training_Seq777	True	DATABASE|Training_Seq777	DATABASE
4009	PRED|XP_026300979.1	True	PRED|XP_026300979.1	PRED
4010	PRED|XP_012937897.1	True	PRED|XP_012937897.1	PRED
4010	PRED|XP_012937898.1	False	PRED|XP_012937897.1	PRED
4010	PRED|XP_035825612.1	False	PRED|XP_012937897.1	PRED
4010	PRED|XP_035825613.1	False	PRED|XP_012937897.1	PRED
4010	PRED|XP_009057917.1	False	PRED|XP_012937897.1	PRED
4011	PRED|NP_849937.1	True	PRED|NP_849937.1	PRED
4012	PRED|WP_004398695.1	True	PRED|WP_004398695.1	PRED
4012	PRED|WP_000880863.1	False	PRED|WP_004398695.1	PRED
4013	PRED|XP_004927821.1	True	PRED|XP_004927821.1	PRED
4014	PRED|XP_021204413.1	True	PRED|XP_021204413.1	PRED
4014	PRED|XP_004924412.2	False	PRED|XP_021204413.1	PRED
4014	PRED|XP_004927297.1	False	PRED|XP_021204413.1	PRED
4014	PRED|XP_004927298.1	False	PRED|XP_021204413.1	PRED
4014	PRED|XP_012546785.1	False	PRED|XP_021204413.1	PRED
4014	PRED|XP_021204414.1	False	PRED|XP_021204413.1	PRED
4014	PRED|XP_062528013.1	False	PRED|XP_021204413.1	PRED
4014	PRED|XP_012544311.1	False	PRED|XP_021204413.1	PRED
4014	PRED|XP_037876222.1	False	PRED|XP_021204413.1	PRED
4015	PRED|XP_037872630.1	True	PRED|XP_037872630.1	PRED
4016	PRED|NP_001254075.1	True	PRED|NP_001254075.1	PRED
4017	PRED|NP_001254248.1	True	PRED|NP_001254248.1	PRED
4018	PRED|NP_001257166.1	True	PRED|NP_001257166.1	PRED
4019	PRED|NP_001379800.1	True	PRED|NP_001379800.1	PRED
4020	PRED|XP_001690031.2	True	PRED|XP_001690031.2	PRED
4021	PRED|XP_009859732.2	True	PRED|XP_009859732.2	PRED
4022	PRED|XP_011412787.3	True	PRED|XP_011412787.3	PRED
4022	PRED|XP_011412788.3	False	PRED|XP_011412787.3	PRED
4022	PRED|XP_019918561.3	False	PRED|XP_011412787.3	PRED
4023	PRED|XP_011425680.2	True	PRED|XP_011425680.2	PRED
4023	PRED|XP_011419702.3	False	PRED|XP_011425680.2	PRED
4023	PRED|XP_011419704.3	False	PRED|XP_011425680.2	PRED
4023	PRED|XP_034327517.2	False	PRED|XP_011425680.2	PRED
4023	PRED|XP_034327603.2	False	PRED|XP_011425680.2	PRED
4024	PRED|XP_019925640.3	True	PRED|XP_019925640.3	PRED
4025	PRED|NP_609556.2	True	PRED|NP_609556.2	PRED
4025	PRED|XP_001122840.1	False	PRED|NP_609556.2	PRED
4025	PRED|XP_314739.5	False	PRED|NP_609556.2	PRED
4026	PRED|WP_001082755.1	True	PRED|WP_001082755.1	PRED
4026	DATABASE|sp|P75719|RZPD_ECOLI_Prophage_Rz_endopeptidase_RzpD_OS=Escherichia_coli_(strain_K12)_OX=83333_GN=rzpD_PE=3_SV=1	False	PRED|WP_001082755.1	DATABASE
4026	PRED|WP_001373308.1	False	PRED|WP_001082755.1	PRED
4026	DATABASE|sp|P77551|RZPR_ECOLI_Putative_endopeptidase_RzpR_OS=Escherichia_coli_(strain_K12)_OX=83333_GN=rzpR_PE=5_SV=3	False	PRED|WP_001082755.1	DATABASE
4027	PRED|XP_040524101.1	True	PRED|XP_040524101.1	PRED
4027	PRED|XP_040524102.1	False	PRED|XP_040524101.1	PRED
4028	PRED|XP_040050318.1	True	PRED|XP_040050318.1	PRED
4028	PRED|XP_016856001.2	False	PRED|XP_040050318.1	PRED
4029	PRED|XP_003551554.1	True	PRED|XP_003551554.1	PRED
4030	PRED|XP_009057046.1	True	PRED|XP_009057046.1	PRED
4031	PRED|XP_009060843.1	True	PRED|XP_009060843.1	PRED
4032	PRED|XP_009065358.1	True	PRED|XP_009065358.1	PRED
4033	PRED|XP_008379287.2	True	PRED|XP_008379287.2	PRED
4034	PRED|XP_024627779.1	True	PRED|XP_024627779.1	PRED
4034	PRED|XP_024627780.1	False	PRED|XP_024627779.1	PRED
4035	PRED|XP_030104722.1	True	PRED|XP_030104722.1	PRED
4036	PRED|WP_009885634.1	True	PRED|WP_009885634.1	PRED
4037	PRED|WP_162992192.1	True	PRED|WP_162992192.1	PRED
4037	PRED|WP_442496531.1	False	PRED|WP_162992192.1	PRED
4037	PRED|WP_002853093.1	False	PRED|WP_162992192.1	PRED
4038	PRED|XP_015633860.1	True	PRED|XP_015633860.1	PRED
4039	PRED|XP_066165452.1	True	PRED|XP_066165452.1	PRED
4039	PRED|XP_003580183.1	False	PRED|XP_066165452.1	PRED
4040	PRED|XP_032819834.1	True	PRED|XP_032819834.1	PRED
4041	PRED|XP_024396095.1	True	PRED|XP_024396095.1	PRED
4042	PRED|XP_073391154.1	True	PRED|XP_073391154.1	PRED
4043	PRED|XP_024437755.1	True	PRED|XP_024437755.1	PRED
4044	PRED|XP_024462546.1	True	PRED|XP_024462546.1	PRED
4044	PRED|XP_024462547.1	False	PRED|XP_024462546.1	PRED
4044	PRED|XP_024462548.1	False	PRED|XP_024462546.1	PRED
4045	PRED|XP_052309600.1	True	PRED|XP_052309600.1	PRED
4046	PRED|XP_063139959.1	True	PRED|XP_063139959.1	PRED
4046	PRED|XP_040021917.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_002128905.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_002128954.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_957044.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_029695051.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_029695351.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_062818781.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001013.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001308412.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001308413.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001347044.2	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001347047.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001347048.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_075622.1	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001032423.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_002728718.5	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_006228473.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_038952302.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_063126144.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_063139963.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_002939172.2	False	PRED|XP_063139959.1	PRED
4046	PRED|NP_001347054.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_038938743.1	False	PRED|XP_063139959.1	PRED
4046	PRED|XP_038946015.1	False	PRED|XP_063139959.1	PRED
4047	PRED|XP_006347095.1	True	PRED|XP_006347095.1	PRED
4048	PRED|XP_006358778.1	True	PRED|XP_006358778.1	PRED
4049	PRED|XP_015160433.1	True	PRED|XP_015160433.1	PRED
4050	PRED|XP_021309051.1	True	PRED|XP_021309051.1	PRED
4051	PRED|XP_029701877.1	True	PRED|XP_029701877.1	PRED
4052	PRED|XP_828175.1	True	PRED|XP_828175.1	PRED
4053	PRED|XP_059595662.1	True	PRED|XP_059595662.1	PRED
4053	PRED|XP_059595663.1	False	PRED|XP_059595662.1	PRED
4053	PRED|XP_059595664.1	False	PRED|XP_059595662.1	PRED
4053	PRED|XP_059595665.1	False	PRED|XP_059595662.1	PRED
4054	PRED|XP_002943269.2	True	PRED|XP_002943269.2	PRED
4055	PRED|XP_031762537.1	True	PRED|XP_031762537.1	PRED
4055	PRED|XP_004916465.1	False	PRED|XP_031762537.1	PRED
4055	PRED|XP_031761953.1	False	PRED|XP_031762537.1	PRED
4055	DATABASE|AP01157	False	PRED|XP_031762537.1	DATABASE
4055	DATABASE|CAMPSQ3081_Ixodidin	False	PRED|XP_031762537.1	DATABASE
4055	DATABASE|DBAASPR_1821_Ixodidin_Chymotrypsin-elastase_inhibitor_ixodidin	False	PRED|XP_031762537.1	DATABASE
4056	PRED|NP_176413.1	True	PRED|NP_176413.1	PRED
4056	PRED|NP_564791.1	False	PRED|NP_176413.1	PRED
4056	PRED|NP_683458.1	False	PRED|NP_176413.1	PRED
4057	PRED|NP_564949.1	True	PRED|NP_564949.1	PRED
4058	PRED|NP_001166780.1	True	PRED|NP_001166780.1	PRED
4059	PRED|XP_037874658.1	True	PRED|XP_037874658.1	PRED
4060	PRED|NP_001033536.2	True	PRED|NP_001033536.2	PRED
4061	PRED|NP_494509.2	True	PRED|NP_494509.2	PRED
4062	PRED|XP_001690668.1	True	PRED|XP_001690668.1	PRED
4062	PRED|XP_001691007.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001691162.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001691541.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001691693.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001696186.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001696192.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001696245.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001696283.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001696523.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001696549.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001696556.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001700403.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001700461.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001701414.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001702226.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_001703061.2	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_042914527.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_042914553.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_042914596.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_042918217.1	False	PRED|XP_001690668.1	PRED
4062	PRED|XP_042923734.1	False	PRED|XP_001690668.1	PRED
4063	PRED|WP_016829854.1	True	PRED|WP_016829854.1	PRED
4064	PRED|XP_004146660.2	True	PRED|XP_004146660.2	PRED
4065	PRED|XP_638189.1	True	PRED|XP_638189.1	PRED
4066	PRED|XP_642441.1	True	PRED|XP_642441.1	PRED
4066	PRED|XP_642445.1	False	PRED|XP_642441.1	PRED
4066	PRED|XP_642446.1	False	PRED|XP_642441.1	PRED
4067	PRED|XP_646074.1	True	PRED|XP_646074.1	PRED
4068	PRED|NP_001287377.1	True	PRED|NP_001287377.1	PRED
4069	PRED|NP_648422.1	True	PRED|NP_648422.1	PRED
4070	PRED|NP_648676.2	True	PRED|NP_648676.2	PRED
4071	PRED|NP_650637.1	True	PRED|NP_650637.1	PRED
4072	PRED|XP_006588105.1	True	PRED|XP_006588105.1	PRED
4073	PRED|XP_040865501.1	True	PRED|XP_040865501.1	PRED
4074	PRED|XP_064425208.1	True	PRED|XP_064425208.1	PRED
4075	PRED|XP_001686681.1	True	PRED|XP_001686681.1	PRED
4076	PRED|XP_009044628.1	True	PRED|XP_009044628.1	PRED
4076	PRED|XP_011422476.1	False	PRED|XP_009044628.1	PRED
4077	PRED|XP_009048036.1	True	PRED|XP_009048036.1	PRED
4078	PRED|XP_009062633.1	True	PRED|XP_009062633.1	PRED
4079	PRED|XP_008382795.1	True	PRED|XP_008382795.1	PRED
4079	PRED|XP_008346245.1	False	PRED|XP_008382795.1	PRED
4080	PRED|XP_008383802.1	True	PRED|XP_008383802.1	PRED
4081	PRED|XP_070663622.1	True	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663623.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663624.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663625.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663626.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663627.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663628.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663629.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663630.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663631.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663632.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663633.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663634.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663635.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663636.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663642.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663643.1	False	PRED|XP_070663622.1	PRED
4081	PRED|XP_070663644.1	False	PRED|XP_070663622.1	PRED
4082	PRED|XP_013467073.2	True	PRED|XP_013467073.2	PRED
